"idDadosRepresa";"idReservatorio";"dataMedida";"nivelReservatorio";"volUtilReservatorio";"porVolUtilReservatorio";"geracao";"vazaoAfluente";"vazaoDefluente";"produtividade";"vazaoTurbinada";"vazaoVertida";"vazaoTurbinadaVazio"
"276";"8";"2004-07-02";"441.8599853515625";\N;\N;\N;"83";"583";\N;"583";"0";\N
"277";"8";"2004-07-03";"441.8399963378906";\N;\N;\N;"340";"591";\N;"591";"0";\N
"278";"8";"2004-07-04";"441.8299865722656";\N;\N;\N;"474";"599";\N;"599";"0";\N
"279";"8";"2004-07-05";"441.8099975585938";\N;\N;\N;"343";"593";\N;"593";"0";\N
"280";"8";"2004-07-06";"441.7799987792969";\N;\N;\N;"217";"592";\N;"592";"0";\N
"281";"8";"2004-07-07";"441.760009765625";\N;\N;\N;"342";"592";\N;"592";"0";\N
"282";"8";"2004-07-08";"441.739990234375";\N;\N;\N;"343";"593";\N;"593";"0";\N
"283";"8";"2004-07-09";"441.7099914550781";\N;\N;\N;"219";"594";\N;"594";"0";\N
"284";"8";"2004-07-10";"441.6900024414062";\N;\N;\N;"343";"593";\N;"593";"0";\N
"285";"8";"2004-07-11";"441.6700134277344";\N;\N;\N;"343";"593";\N;"593";"0";\N
"286";"8";"2004-07-12";"441.6499938964844";\N;\N;\N;"345";"595";\N;"595";"0";\N
"287";"8";"2004-07-13";"441.6300048828125";\N;\N;\N;"348";"598";\N;"598";"0";\N
"288";"8";"2004-07-14";"441.5899963378906";\N;\N;\N;"93";"593";\N;"593";"0";\N
"289";"8";"2004-07-15";"441.5799865722656";\N;\N;\N;"464";"589";\N;"589";"0";\N
"290";"8";"2004-07-16";"441.5499877929688";\N;\N;\N;"218";"594";\N;"594";"0";\N
"291";"8";"2004-07-17";"441.5299987792969";\N;\N;\N;"346";"596";\N;"596";"0";\N
"292";"8";"2004-07-18";"441.510009765625";\N;\N;\N;"352";"602";\N;"602";"0";\N
"293";"8";"2004-07-19";"441.4700012207031";\N;\N;\N;"87";"587";\N;"587";"0";\N
"294";"8";"2004-07-20";"441.4400024414062";\N;\N;\N;"223";"598";\N;"598";"0";\N
"295";"8";"2004-07-21";"441.4200134277344";\N;\N;\N;"357";"607";\N;"607";"0";\N
"296";"8";"2004-07-22";"441.4100036621094";\N;\N;\N;"473";"598";\N;"598";"0";\N
"297";"8";"2004-07-23";"441.3699951171875";\N;\N;\N;"99";"599";\N;"599";"0";\N
"298";"8";"2004-07-24";"441.3399963378906";\N;\N;\N;"223";"598";\N;"598";"0";\N
"299";"8";"2004-07-25";"441.2999877929688";\N;\N;\N;"98";"598";\N;"598";"0";\N
"300";"8";"2004-07-26";"441.2699890136719";\N;\N;\N;"224";"599";\N;"599";"0";\N
"301";"8";"2004-07-27";"441.2300109863281";\N;\N;\N;"102";"602";\N;"602";"0";\N
"302";"8";"2004-07-28";"441.2000122070312";\N;\N;\N;"222";"597";\N;"597";"0";\N
"303";"8";"2004-07-29";"441.1799926757812";\N;\N;\N;"333";"583";\N;"583";"0";\N
"304";"8";"2004-07-30";"441.1400146484375";\N;\N;\N;"82";"582";\N;"582";"0";\N
"305";"8";"2004-07-31";"441.1099853515625";\N;\N;\N;"223";"598";\N;"598";"0";\N
"306";"8";"2004-08-01";"441.0899963378906";\N;\N;\N;"333";"583";\N;"583";"0";\N
"307";"8";"2004-08-02";"441.0599975585938";\N;\N;\N;"209";"584";\N;"584";"0";\N
"308";"8";"2004-08-03";"441.0299987792969";\N;\N;\N;"209";"584";\N;"584";"0";\N
"309";"8";"2004-08-04";"440.989990234375";\N;\N;\N;"88";"588";\N;"588";"0";\N
"310";"8";"2004-08-05";"440.9599914550781";\N;\N;\N;"220";"595";\N;"595";"0";\N
"311";"8";"2004-08-06";"440.9400024414062";\N;\N;\N;"346";"596";\N;"596";"0";\N
"312";"8";"2004-08-07";"440.9100036621094";\N;\N;\N;"220";"595";\N;"595";"0";\N
"313";"8";"2004-08-08";"440.8699951171875";\N;\N;\N;"86";"586";\N;"586";"0";\N
"314";"8";"2004-08-09";"440.8399963378906";\N;\N;\N;"217";"592";\N;"592";"0";\N
"315";"8";"2004-08-10";"440.8099975585938";\N;\N;\N;"217";"592";\N;"592";"0";\N
"316";"8";"2004-08-11";"440.7799987792969";\N;\N;\N;"223";"598";\N;"598";"0";\N
"317";"8";"2004-08-12";"440.739990234375";\N;\N;\N;"95";"595";\N;"595";"0";\N
"318";"8";"2004-08-13";"440.7099914550781";\N;\N;\N;"225";"600";\N;"600";"0";\N
"319";"8";"2004-08-14";"440.6700134277344";\N;\N;\N;"90";"590";\N;"590";"0";\N
"320";"8";"2004-08-15";"440.6400146484375";\N;\N;\N;"216";"591";\N;"591";"0";\N
"321";"8";"2004-08-16";"440.6099853515625";\N;\N;\N;"225";"600";\N;"600";"0";\N
"322";"8";"2004-08-17";"440.5799865722656";\N;\N;\N;"226";"601";\N;"601";"0";\N
"323";"8";"2004-08-18";"440.5400085449219";\N;\N;\N;"97";"597";\N;"597";"0";\N
"324";"8";"2004-08-19";"440.5";\N;\N;\N;"98";"598";\N;"598";"0";\N
"325";"8";"2004-08-20";"440.4700012207031";\N;\N;\N;"229";"604";\N;"604";"0";\N
"326";"8";"2004-08-21";"440.4299926757812";\N;\N;\N;"92";"592";\N;"592";"0";\N
"327";"8";"2004-08-22";"440.4100036621094";\N;\N;\N;"342";"592";\N;"592";"0";\N
"328";"8";"2004-08-23";"440.3699951171875";\N;\N;\N;"104";"604";\N;"604";"0";\N
"329";"8";"2004-08-24";"440.3399963378906";\N;\N;\N;"226";"601";\N;"601";"0";\N
"330";"8";"2004-08-25";"440.2999877929688";\N;\N;\N;"107";"607";\N;"607";"0";\N
"331";"8";"2004-08-26";"440.260009765625";\N;\N;\N;"98";"598";\N;"598";"0";\N
"332";"8";"2004-08-27";"440.2300109863281";\N;\N;\N;"218";"593";\N;"593";"0";\N
"333";"8";"2004-08-28";"440.1900024414062";\N;\N;\N;"101";"601";\N;"601";"0";\N
"334";"8";"2004-08-29";"440.1600036621094";\N;\N;\N;"216";"591";\N;"591";"0";\N
"335";"8";"2004-08-30";"440.1199951171875";\N;\N;\N;"90";"591";\N;"591";"0";\N
"336";"8";"2004-08-31";"440.0799865722656";\N;\N;\N;"123";"623";\N;"623";"0";\N
"337";"8";"2004-09-01";"440.0400085449219";\N;\N;\N;"91";"591";\N;"591";"0";\N
"338";"8";"2004-09-02";"440.010009765625";\N;\N;\N;"218";"593";\N;"593";"0";\N
"339";"8";"2004-09-03";"439.9700012207031";\N;\N;\N;"152";"603";\N;"603";"0";\N
"340";"8";"2004-09-04";"439.9200134277344";\N;\N;\N;"59";"603";\N;"603";"0";\N
"341";"8";"2004-09-05";"439.8699951171875";\N;\N;\N;"58";"602";\N;"602";"0";\N
"342";"8";"2004-09-06";"439.8399963378906";\N;\N;\N;"268";"594";\N;"594";"0";\N
"343";"8";"2004-09-07";"439.8299865722656";\N;\N;\N;"484";"593";\N;"593";"0";\N
"344";"8";"2004-09-08";"439.7699890136719";\N;\N;\N;"21";"674";\N;"674";"0";\N
"345";"8";"2004-09-09";"439.7300109863281";\N;\N;\N;"167";"603";\N;"603";"0";\N
"346";"8";"2004-09-10";"439.6799926757812";\N;\N;\N;"70";"614";\N;"614";"0";\N
"347";"8";"2004-09-11";"439.6400146484375";\N;\N;\N;"172";"607";\N;"607";"0";\N
"348";"8";"2004-09-12";"439.6000061035156";\N;\N;\N;"174";"609";\N;"609";"0";\N
"349";"8";"2004-09-13";"439.5599975585938";\N;\N;\N;"168";"603";\N;"603";"0";\N
"350";"8";"2004-09-14";"439.510009765625";\N;\N;\N;"62";"606";\N;"606";"0";\N
"351";"8";"2004-09-15";"439.4800109863281";\N;\N;\N;"275";"601";\N;"601";"0";\N
"352";"8";"2004-09-16";"439.4400024414062";\N;\N;\N;"166";"602";\N;"602";"0";\N
"353";"8";"2004-09-17";"439.3900146484375";\N;\N;\N;"83";"627";\N;"627";"0";\N
"354";"8";"2004-09-18";"439.3399963378906";\N;\N;\N;"80";"624";\N;"624";"0";\N
"355";"8";"2004-09-19";"439.3099975585938";\N;\N;\N;"279";"605";\N;"605";"0";\N
"356";"8";"2004-09-20";"439.2699890136719";\N;\N;\N;"167";"603";\N;"603";"0";\N
"357";"8";"2004-09-21";"439.2200012207031";\N;\N;\N;"62";"606";\N;"606";"0";\N
"358";"8";"2004-09-22";"439.1700134277344";\N;\N;\N;"70";"614";\N;"614";"0";\N
"359";"8";"2004-09-23";"439.1300048828125";\N;\N;\N;"190";"625";\N;"625";"0";\N
"360";"8";"2004-09-24";"439.0899963378906";\N;\N;\N;"170";"605";\N;"605";"0";\N
"361";"8";"2004-09-25";"439.0499877929688";\N;\N;\N;"169";"605";\N;"605";"0";\N
"362";"8";"2004-09-26";"439.010009765625";\N;\N;\N;"171";"606";\N;"606";"0";\N
"363";"8";"2004-09-27";"438.9599914550781";\N;\N;\N;"90";"634";\N;"634";"0";\N
"364";"8";"2004-09-28";"438.9100036621094";\N;\N;\N;"76";"620";\N;"620";"0";\N
"365";"8";"2004-09-29";"438.8699951171875";\N;\N;\N;"173";"609";\N;"609";"0";\N
"366";"8";"2004-09-30";"438.8200073242188";\N;\N;\N;"64";"608";\N;"608";"0";\N
"367";"10";"2003-10-01";"283.0199890136719";\N;\N;\N;"51";"130";\N;"130";"0";\N
"368";"10";"2003-10-02";"283.0199890136719";\N;\N;\N;"130";"130";\N;"130";"0";\N
"369";"10";"2003-10-03";"283";\N;\N;\N;"51";"130";\N;"130";"0";\N
"370";"10";"2003-10-04";"283";\N;\N;\N;"130";"130";\N;"130";"0";\N
"371";"10";"2003-10-05";"282.9800109863281";\N;\N;\N;"54";"130";\N;"130";"0";\N
"372";"10";"2003-10-06";"282.9700012207031";\N;\N;\N;"92";"130";\N;"130";"0";\N
"373";"10";"2003-10-07";"282.9700012207031";\N;\N;\N;"133";"133";\N;"133";"0";\N
"374";"10";"2003-10-08";"282.9400024414062";\N;\N;\N;"17";"131";\N;"131";"0";\N
"375";"10";"2003-10-09";"282.9299926757812";\N;\N;\N;"94";"132";\N;"132";"0";\N
"376";"10";"2003-10-10";"282.9200134277344";\N;\N;\N;"93";"131";\N;"131";"0";\N
"377";"10";"2003-10-11";"282.8999938964844";\N;\N;\N;"55";"131";\N;"122";"9";\N
"378";"10";"2003-10-12";"282.8800048828125";\N;\N;\N;"55";"131";\N;"131";"0";\N
"379";"10";"2003-10-13";"282.8599853515625";\N;\N;\N;"54";"130";\N;"130";"0";\N
"380";"10";"2003-10-14";"282.8500061035156";\N;\N;\N;"92";"130";\N;"130";"0";\N
"381";"10";"2003-10-15";"282.8299865722656";\N;\N;\N;"56";"132";\N;"132";"0";\N
"382";"10";"2003-10-16";"282.7999877929688";\N;\N;\N;"18";"132";\N;"132";"0";\N
"383";"10";"2003-10-17";"282.7799987792969";\N;\N;\N;"55";"131";\N;"131";"0";\N
"384";"10";"2003-10-18";"282.7699890136719";\N;\N;\N;"93";"131";\N;"131";"0";\N
"385";"10";"2003-10-19";"282.75";\N;\N;\N;"52";"132";\N;"132";"0";\N
"386";"10";"2003-10-20";"282.739990234375";\N;\N;\N;"94";"132";\N;"132";"0";\N
"387";"10";"2003-10-21";"282.7200012207031";\N;\N;\N;"56";"132";\N;"132";"0";\N
"388";"10";"2003-10-22";"282.7200012207031";\N;\N;\N;"132";"132";\N;"132";"0";\N
"389";"10";"2003-10-23";"282.7200012207031";\N;\N;\N;"133";"133";\N;"133";"0";\N
"390";"10";"2003-10-24";"282.7000122070312";\N;\N;\N;"55";"131";\N;"131";"0";\N
"391";"10";"2003-10-25";"282.7200012207031";\N;\N;\N;"207";"131";\N;"131";"0";\N
"392";"10";"2003-10-26";"282.7099914550781";\N;\N;\N;"93";"131";\N;"131";"0";\N
"393";"10";"2003-10-27";"282.7300109863281";\N;\N;\N;"208";"132";\N;"132";"0";\N
"394";"10";"2003-10-28";"282.7300109863281";\N;\N;\N;"132";"132";\N;"132";"0";\N
"395";"10";"2003-10-29";"282.7200012207031";\N;\N;\N;"94";"132";\N;"132";"0";\N
"396";"10";"2003-10-30";"282.7099914550781";\N;\N;\N;"93";"131";\N;"131";"0";\N
"397";"10";"2003-10-31";"282.7000122070312";\N;\N;\N;"95";"133";\N;"133";"0";\N
"398";"10";"2003-11-01";"282.7000122070312";\N;\N;\N;"132";"132";\N;"132";"0";\N
"399";"10";"2003-11-02";"282.6700134277344";\N;\N;\N;"14";"128";\N;"128";"0";\N
"400";"10";"2003-11-03";"282.6499938964844";\N;\N;\N;"55";"131";\N;"131";"0";\N
"401";"10";"2003-11-04";"282.6400146484375";\N;\N;\N;"93";"131";\N;"131";"0";\N
"402";"10";"2003-11-05";"282.6099853515625";\N;\N;\N;"18";"132";\N;"132";"0";\N
"403";"10";"2003-11-06";"282.5899963378906";\N;\N;\N;"56";"132";\N;"132";"0";\N
"404";"10";"2003-11-07";"282.5700073242188";\N;\N;\N;"56";"132";\N;"132";"0";\N
"405";"10";"2003-11-08";"282.5400085449219";\N;\N;\N;"18";"132";\N;"132";"0";\N
"406";"10";"2003-11-09";"282.5400085449219";\N;\N;\N;"131";"131";\N;"131";"0";\N
"407";"10";"2003-11-10";"282.5199890136719";\N;\N;\N;"55";"131";\N;"131";"0";\N
"408";"10";"2003-11-11";"282.510009765625";\N;\N;\N;"94";"132";\N;"132";"0";\N
"409";"10";"2003-11-12";"282.489990234375";\N;\N;\N;"56";"132";\N;"132";"0";\N
"410";"10";"2003-11-13";"282.489990234375";\N;\N;\N;"132";"132";\N;"132";"0";\N
"411";"10";"2003-11-14";"282.4700012207031";\N;\N;\N;"56";"132";\N;"132";"0";\N
"412";"10";"2003-11-15";"282.4599914550781";\N;\N;\N;"88";"126";\N;"126";"0";\N
"413";"10";"2003-11-16";"282.4599914550781";\N;\N;\N;"126";"126";\N;"126";"0";\N
"414";"10";"2003-11-17";"282.4500122070312";\N;\N;\N;"94";"132";\N;"132";"0";\N
"415";"10";"2003-11-18";"282.4500122070312";\N;\N;\N;"132";"132";\N;"132";"0";\N
"416";"10";"2003-11-19";"282.4400024414062";\N;\N;\N;"94";"132";\N;"132";"0";\N
"417";"10";"2003-11-20";"282.4400024414062";\N;\N;\N;"132";"132";\N;"132";"0";\N
"418";"10";"2003-11-21";"282.4299926757812";\N;\N;\N;"92";"130";\N;"130";"0";\N
"419";"10";"2003-11-22";"282.4200134277344";\N;\N;\N;"94";"132";\N;"132";"0";\N
"420";"10";"2003-11-23";"282.3999938964844";\N;\N;\N;"56";"132";\N;"132";"0";\N
"421";"10";"2003-11-24";"282.3900146484375";\N;\N;\N;"94";"132";\N;"132";"0";\N
"422";"10";"2003-11-25";"282.3699951171875";\N;\N;\N;"57";"133";\N;"133";"0";\N
"423";"10";"2003-11-26";"282.3500061035156";\N;\N;\N;"57";"133";\N;"133";"0";\N
"424";"10";"2003-11-27";"282.3500061035156";\N;\N;\N;"133";"133";\N;"133";"0";\N
"425";"10";"2003-11-28";"282.3299865722656";\N;\N;\N;"57";"133";\N;"133";"0";\N
"426";"10";"2003-11-29";"282.3299865722656";\N;\N;\N;"130";"130";\N;"130";"0";\N
"427";"10";"2003-11-30";"282.2999877929688";\N;\N;\N;"19";"133";\N;"133";"0";\N
"428";"10";"2003-12-01";"282.3599853515625";\N;\N;\N;"358";"130";\N;"130";"0";\N
"429";"10";"2003-12-02";"282.3900146484375";\N;\N;\N;"247";"133";\N;"133";"0";\N
"430";"10";"2003-12-03";"282.4200134277344";\N;\N;\N;"240";"126";\N;"126";"0";\N
"431";"10";"2003-12-04";"282.4100036621094";\N;\N;\N;"93";"131";\N;"131";"0";\N
"432";"10";"2003-12-05";"282.4100036621094";\N;\N;\N;"131";"131";\N;"131";"0";\N
"433";"10";"2003-12-06";"282.4100036621094";\N;\N;\N;"131";"131";\N;"131";"0";\N
"434";"10";"2003-12-07";"282.4100036621094";\N;\N;\N;"131";"131";\N;"131";"0";\N
"435";"10";"2003-12-08";"282.4299926757812";\N;\N;\N;"207";"131";\N;"131";"0";\N
"436";"10";"2003-12-09";"282.4299926757812";\N;\N;\N;"131";"131";\N;"131";"0";\N
"437";"10";"2003-12-10";"282.4299926757812";\N;\N;\N;"136";"136";\N;"136";"0";\N
"438";"10";"2003-12-11";"282.4299926757812";\N;\N;\N;"140";"140";\N;"140";"0";\N
"439";"10";"2003-12-12";"282.4100036621094";\N;\N;\N;"64";"140";\N;"140";"0";\N
"440";"10";"2003-12-13";"282.3900146484375";\N;\N;\N;"64";"140";\N;"140";"0";\N
"441";"10";"2003-12-14";"282.3999938964844";\N;\N;\N;"178";"140";\N;"140";"0";\N
"442";"10";"2003-12-15";"282.3900146484375";\N;\N;\N;"102";"140";\N;"140";"0";\N
"443";"10";"2003-12-16";"282.3599853515625";\N;\N;\N;"26";"140";\N;"140";"0";\N
"444";"10";"2003-12-17";"282.3500061035156";\N;\N;\N;"102";"140";\N;"140";"0";\N
"445";"10";"2003-12-18";"282.3299865722656";\N;\N;\N;"64";"140";\N;"140";"0";\N
"446";"10";"2003-12-19";"282.3299865722656";\N;\N;\N;"140";"140";\N;"140";"0";\N
"447";"10";"2003-12-20";"282.3099975585938";\N;\N;\N;"64";"140";\N;"140";"0";\N
"448";"10";"2003-12-21";"282.2900085449219";\N;\N;\N;"64";"140";\N;"140";"0";\N
"449";"10";"2003-12-22";"282.2699890136719";\N;\N;\N;"64";"140";\N;"140";"0";\N
"450";"10";"2003-12-23";"282.2699890136719";\N;\N;\N;"135";"135";\N;"135";"0";\N
"451";"10";"2003-12-24";"282.25";\N;\N;\N;"55";"131";\N;"131";"0";\N
"452";"10";"2003-12-25";"282.239990234375";\N;\N;\N;"93";"131";\N;"131";"0";\N
"453";"10";"2003-12-26";"282.25";\N;\N;\N;"169";"131";\N;"131";"0";\N
"454";"10";"2003-12-27";"282.239990234375";\N;\N;\N;"93";"131";\N;"131";"0";\N
"455";"10";"2003-12-28";"282.260009765625";\N;\N;\N;"207";"131";\N;"131";"0";\N
"456";"10";"2003-12-29";"282.260009765625";\N;\N;\N;"131";"131";\N;"131";"0";\N
"457";"10";"2003-12-30";"282.260009765625";\N;\N;\N;"131";"131";\N;"131";"0";\N
"458";"10";"2003-12-31";"282.2699890136719";\N;\N;\N;"169";"131";\N;"131";"0";\N
"459";"10";"2004-01-01";"282.2699890136719";\N;\N;\N;"131";"131";\N;"131";"0";\N
"460";"10";"2004-01-02";"282.3500061035156";\N;\N;\N;"433";"129";\N;"129";"0";\N
"461";"10";"2004-01-03";"282.4100036621094";\N;\N;\N;"353";"126";\N;"126";"0";\N
"462";"10";"2004-01-04";"282.4500122070312";\N;\N;\N;"279";"127";\N;"127";"0";\N
"463";"10";"2004-01-05";"282.4500122070312";\N;\N;\N;"130";"130";\N;"130";"0";\N
"464";"10";"2004-01-06";"282.510009765625";\N;\N;\N;"354";"126";\N;"126";"0";\N
"465";"10";"2004-01-07";"282.5499877929688";\N;\N;\N;"284";"132";\N;"132";"0";\N
"466";"10";"2004-01-08";"282.5899963378906";\N;\N;\N;"293";"141";\N;"141";"0";\N
"467";"10";"2004-01-09";"282.6499938964844";\N;\N;\N;"378";"150";\N;"150";"0";\N
"468";"10";"2004-01-10";"282.7300109863281";\N;\N;\N;"461";"157";\N;"157";"0";\N
"469";"10";"2004-01-11";"282.8299865722656";\N;\N;\N;"537";"157";\N;"157";"0";\N
"470";"10";"2004-01-12";"282.9299926757812";\N;\N;\N;"537";"157";\N;"157";"0";\N
"471";"10";"2004-01-13";"283.0299987792969";\N;\N;\N;"552";"167";\N;"167";"0";\N
"472";"10";"2004-01-14";"283.1400146484375";\N;\N;\N;"636";"201";\N;"201";"0";\N
"473";"10";"2004-01-15";"283.1700134277344";\N;\N;\N;"337";"219";\N;"219";"0";\N
"474";"10";"2004-01-16";"283.2099914550781";\N;\N;\N;"378";"220";\N;"220";"0";\N
"475";"10";"2004-01-17";"283.239990234375";\N;\N;\N;"337";"219";\N;"219";"0";\N
"476";"10";"2004-01-18";"283.25";\N;\N;\N;"259";"219";\N;"219";"0";\N
"477";"10";"2004-01-19";"283.239990234375";\N;\N;\N;"195";"235";\N;"235";"0";\N
"478";"10";"2004-01-20";"283.2799987792969";\N;\N;\N;"394";"236";\N;"236";"0";\N
"479";"10";"2004-01-21";"283.2900085449219";\N;\N;\N;"275";"235";\N;"235";"0";\N
"480";"10";"2004-01-22";"283.3599853515625";\N;\N;\N;"512";"235";\N;"235";"0";\N
"481";"10";"2004-01-23";"283.489990234375";\N;\N;\N;"749";"235";\N;"235";"0";\N
"482";"10";"2004-01-24";"283.6400146484375";\N;\N;\N;"827";"234";\N;"234";"0";\N
"483";"10";"2004-01-25";"283.9400024414062";\N;\N;\N;"1417";"231";\N;"231";"0";\N
"484";"10";"2004-01-26";"284.1700134277344";\N;\N;\N;"1236";"262";\N;"262";"0";\N
"485";"10";"2004-01-27";"284.2799987792969";\N;\N;\N;"770";"294";\N;"294";"0";\N
"486";"10";"2004-01-28";"284.2999877929688";\N;\N;\N;"380";"294";\N;"294";"0";\N
"487";"10";"2004-01-29";"284.3099975585938";\N;\N;\N;"337";"293";\N;"293";"0";\N
"488";"10";"2004-01-30";"284.3699951171875";\N;\N;\N;"532";"272";\N;"272";"0";\N
"489";"10";"2004-01-31";"284.5299987792969";\N;\N;\N;"985";"292";\N;"292";"0";\N
"490";"10";"2004-02-01";"284.6400146484375";\N;\N;\N;"768";"292";\N;"292";"0";\N
"491";"10";"2004-02-02";"284.7300109863281";\N;\N;\N;"683";"293";\N;"293";"0";\N
"492";"10";"2004-02-03";"284.7900085449219";\N;\N;\N;"592";"332";\N;"332";"0";\N
"493";"10";"2004-02-04";"284.8800048828125";\N;\N;\N;"722";"332";\N;"332";"0";\N
"494";"10";"2004-02-05";"284.9299926757812";\N;\N;\N;"547";"331";\N;"331";"0";\N
"495";"10";"2004-02-06";"284.9599914550781";\N;\N;\N;"462";"332";\N;"332";"0";\N
"496";"10";"2004-02-07";"285.010009765625";\N;\N;\N;"544";"330";\N;"330";"0";\N
"497";"10";"2004-02-08";"285.0799865722656";\N;\N;\N;"616";"332";\N;"332";"0";\N
"498";"10";"2004-02-09";"285.2799987792969";\N;\N;\N;"1143";"332";\N;"332";"0";\N
"499";"10";"2004-02-10";"285.4599914550781";\N;\N;\N;"1061";"331";\N;"331";"0";\N
"500";"10";"2004-02-11";"285.6199951171875";\N;\N;\N;"979";"330";\N;"330";"0";\N
"501";"10";"2004-02-12";"285.7200012207031";\N;\N;\N;"735";"330";\N;"330";"0";\N
"502";"10";"2004-02-13";"285.760009765625";\N;\N;\N;"492";"329";\N;"329";"0";\N
"503";"10";"2004-02-14";"285.7999877929688";\N;\N;\N;"446";"290";\N;"290";"0";\N
"504";"10";"2004-02-15";"285.8699951171875";\N;\N;\N;"534";"250";\N;"250";"0";\N
"505";"10";"2004-02-16";"285.9299926757812";\N;\N;\N;"492";"249";\N;"249";"0";\N
"506";"10";"2004-02-17";"286.1099853515625";\N;\N;\N;"983";"241";\N;"241";"0";\N
"507";"10";"2004-02-18";"286.2099914550781";\N;\N;\N;"651";"235";\N;"235";"0";\N
"508";"10";"2004-02-19";"286.2799987792969";\N;\N;\N;"517";"226";\N;"226";"0";\N
"509";"10";"2004-02-20";"286.3999938964844";\N;\N;\N;"821";"322";\N;"217";"104";\N
"510";"10";"2004-02-21";"286.4700012207031";\N;\N;\N;"742";"451";\N;"251";"200";\N
"511";"10";"2004-02-22";"286.5700073242188";\N;\N;\N;"866";"451";\N;"251";"200";\N
"512";"10";"2004-02-23";"286.7099914550781";\N;\N;\N;"1032";"450";\N;"250";"200";\N
"513";"10";"2004-02-24";"286.8599853515625";\N;\N;\N;"1074";"450";\N;"250";"200";\N
"514";"10";"2004-02-25";"286.8900146484375";\N;\N;\N;"574";"449";\N;"249";"200";\N
"515";"10";"2004-02-26";"286.8800048828125";\N;\N;\N;"407";"449";\N;"249";"200";\N
"516";"10";"2004-02-27";"286.8800048828125";\N;\N;\N;"449";"449";\N;"249";"200";\N
"517";"10";"2004-02-28";"286.8399963378906";\N;\N;\N;"265";"431";\N;"231";"200";\N
"518";"10";"2004-02-29";"286.7900085449219";\N;\N;\N;"241";"449";\N;"249";"200";\N
"519";"10";"2004-03-01";"286.739990234375";\N;\N;\N;"239";"447";\N;"247";"200";\N
"520";"10";"2004-03-02";"286.6900024414062";\N;\N;\N;"217";"425";\N;"225";"200";\N
"521";"10";"2004-03-03";"286.6600036621094";\N;\N;\N;"344";"468";\N;"268";"200";\N
"522";"10";"2004-03-04";"286.6199951171875";\N;\N;\N;"303";"469";\N;"269";"200";\N
"523";"10";"2004-03-05";"286.5799865722656";\N;\N;\N;"284";"450";\N;"269";"181";\N
"524";"10";"2004-03-06";"286.5299987792969";\N;\N;\N;"210";"418";\N;"268";"150";\N
"525";"10";"2004-03-07";"286.5";\N;\N;\N;"293";"418";\N;"268";"150";\N
"526";"10";"2004-03-08";"286.4700012207031";\N;\N;\N;"263";"387";\N;"268";"119";\N
"527";"10";"2004-03-09";"286.4500122070312";\N;\N;\N;"284";"367";\N;"267";"100";\N
"528";"10";"2004-03-10";"286.4100036621094";\N;\N;\N;"136";"302";\N;"250";"52";\N
"529";"10";"2004-03-11";"286.3900146484375";\N;\N;\N;"182";"266";\N;"266";"0";\N
"530";"10";"2004-03-12";"286.3699951171875";\N;\N;\N;"170";"253";\N;"253";"0";\N
"531";"10";"2004-03-13";"286.3500061035156";\N;\N;\N;"150";"233";\N;"233";"0";\N
"532";"10";"2004-03-14";"286.4700012207031";\N;\N;\N;"731";"232";\N;"232";"0";\N
"533";"10";"2004-03-15";"286.4700012207031";\N;\N;\N;"232";"232";\N;"232";"0";\N
"534";"10";"2004-03-16";"286.4700012207031";\N;\N;\N;"232";"232";\N;"232";"0";\N
"535";"10";"2004-03-17";"286.4500122070312";\N;\N;\N;"149";"232";\N;"232";"0";\N
"536";"10";"2004-03-18";"286.4599914550781";\N;\N;\N;"274";"232";\N;"232";"0";\N
"537";"10";"2004-03-19";"286.4700012207031";\N;\N;\N;"285";"243";\N;"243";"0";\N
"538";"10";"2004-03-20";"286.4500122070312";\N;\N;\N;"182";"265";\N;"265";"0";\N
"539";"10";"2004-03-21";"286.4100036621094";\N;\N;\N;"99";"265";\N;"265";"0";\N
"540";"10";"2004-03-22";"286.3800048828125";\N;\N;\N;"141";"266";\N;"266";"0";\N
"541";"10";"2004-03-23";"286.3599853515625";\N;\N;\N;"150";"233";\N;"233";"0";\N
"542";"10";"2004-03-24";"286.3299865722656";\N;\N;\N;"105";"229";\N;"229";"0";\N
"543";"10";"2004-03-25";"286.3099975585938";\N;\N;\N;"149";"232";\N;"232";"0";\N
"544";"10";"2004-03-26";"286.2900085449219";\N;\N;\N;"117";"200";\N;"200";"0";\N
"545";"10";"2004-03-27";"286.2699890136719";\N;\N;\N;"117";"200";\N;"200";"0";\N
"546";"10";"2004-03-28";"286.260009765625";\N;\N;\N;"158";"200";\N;"200";"0";\N
"547";"10";"2004-03-29";"286.2300109863281";\N;\N;\N;"75";"199";\N;"199";"0";\N
"548";"10";"2004-03-30";"286.2099914550781";\N;\N;\N;"100";"183";\N;"183";"0";\N
"549";"10";"2004-03-31";"286.2000122070312";\N;\N;\N;"116";"158";\N;"158";"0";\N
"550";"10";"2004-04-01";"286.2099914550781";\N;\N;\N;"183";"141";\N;"141";"0";\N
"551";"10";"2004-04-02";"286.2099914550781";\N;\N;\N;"125";"125";\N;"125";"0";\N
"552";"10";"2004-04-03";"286.2300109863281";\N;\N;\N;"207";"124";\N;"124";"0";\N
"553";"10";"2004-04-04";"286.2300109863281";\N;\N;\N;"125";"125";\N;"125";"0";\N
